trailing_per,trailing_eps,forward_per_consensus,forward_eps_consensus,current_pbr,current_bps,close,market_cap,business_overview,business_keywords,roe_estimate,source_url,source_id,quality_flag,as_of,ticker,company,sector,in_kospi200,py_end_per,py_end_eps,roe_2y,roe_1y,roe_current,pbr_band_low,pbr_band_high,update_note,pbr_5y_min,current_pbr_from_history
13.27,26006.0,6.0,61734.0,0.85,405882.35,345000.0,14930.0,"기업개요 동사는 2018년 주식회사 효성의 인적분할에 따라 섬유/무역 사업부문을 분할하여 설립되었으며, 국내외 27개 종속회사를 보유하고 있음. 2025년 효성화학 특수가스사업부를 영업양수하여 종속회사 효성네오켐에서 특수가스 사업 운영을 시작하였음. 섬유 부문은 독자 기술로 개발한 스판덱스를 한국, 중국, 베트남, 튀르키예, 브라질, 인도 등 대륙별 생산체계를 구축하여 글로벌 M/S 1위를 유지하고 있음.",화학·소재;전력·에너지,0.1521,https://finance.naver.com/item/main.naver?code=298020,NAVER_PUBLIC,OK,2026-09-01,298020,효성티앤씨,,Y,,,,,,0.6100289899277463,1.0187681233244068,Public Naver pull; history-dependent fields require BPS history input.,0.4769855107027936,0.8500000061594204
18.47,18216.0,,,0.54,623148.15,336500.0,13486.0,"기업개요 동사는 1969년 설립, 1994년 유가증권시장 상장 종합식품 기업으로, 국내외 28개 사업장 운영하며 31개 계열사 보유하고 있음. 2026년 OA NORTHAM LLC와 OTOKI JAPAN CO.,LTD를 신규 설립, 북미 및 일본 시장 진출 확대하고 있음. 건조식품, 양념소스, 유지, 면제품 등 다양한 식품 제조·판매하며, 미국, 베트남 등 해외 제조·판매시설 운영하고 있음.",금융·보험,0.0561,https://finance.naver.com/item/main.naver?code=007310,NAVER_PUBLIC,OK,2026-09-01,007310,오뚜기,,Y,,,,,0.0292,0.6160653770696423,0.7255096560906102,Public Naver pull; history-dependent fields require BPS history input.,0.4734026731845388,0.5399999983952452
37.35,340.0,,,3.73,3404.83,12700.0,13621.0,"기업개요 동사는 2006년 설립 및 상장하였으며, 2022년 포괄적 주식교환으로 화공기기 전문업체 한텍을 종속회사로 편입함. 동사는 불소화학 기술을 기반으로 냉매, 2차전지 소재, 반도체 특수가스를 생산하고 있으며, 한텍은 티타늄 반응기, 압력용기 등 화공기기를 제조함. 동사는 2차전지 전해질 LiPF6 및 반도체용 특수가스 C4F6을 국내 유일 생산하며, 글로벌 시장 점유율 확대와 친환경 제품 개발에 주력하고 있음.",화학·소재;배터리;반도체,0.1145,https://finance.naver.com/item/main.naver?code=093370,NAVER_PUBLIC,OK,2026-09-01,093370,후성,,Y,,,,,0.0999,1.8150685937330204,4.670717774455699,Public Naver pull; history-dependent fields require BPS history input.,1.1498371431172776,3.729995330163327
6.96,8407.0,6.0,9285.0,0.85,68823.53,58500.0,12386.0,"기업개요 동사는 2012년 온라인 게임 개발 및 서비스를 목적으로 설립되었으며, 종속회사인 더블다운인터액티브는 2021년 미국 NASDAQ에 ADR 상장을 완료함. 2025년 Paxie Games와 WHOW Games 인수를 완료하여 캐주얼 및 소셜카지노 부문을 강화함. 더블유카지노, 더블다운카지노, 머지스튜디오 등 다양한 소셜카지노 및 캐주얼 게임을 웹과 모바일 플랫폼을 통해 서비스하고 있음.",스마트폰;플랫폼·인터넷,0.1349,https://finance.naver.com/item/main.naver?code=192080,NAVER_PUBLIC,OK,2026-09-01,192080,더블유게임즈,,Y,,,,,,0.5578818755736592,0.7738632412490323,Public Naver pull; history-dependent fields require BPS history input.,0.47432905577496537,0.8499999927350428
15.7,9215.0,11.0,13616.0,0.56,258392.86,144700.0,13319.0,"기업개요 동사는 건과, 빙과 제품 등을 생산하여 최종 소비자들에게 할인점, SSM, CVS 등의 채널을 통해 제공하는 종합식품기업임. 건과 주력 상품으로는 자일리톨, 빼빼로, 가나, 몽쉘, 꼬깔콘 등이 있으며, 빙과 주력 상품으로는 월드콘, 설레임, 스크류바, 죠스바, 돼지바 등이 있음. 또한 베이커리류와 유지식품, 육가공, 유가공, 델리카, HMR 등 전반적인 포트폴리오를 확장하며 소비자들의 다양한 요구를 충족시키고 있음.",,0.0527,https://finance.naver.com/item/main.naver?code=280360,NAVER_PUBLIC,OK,2026-09-01,280360,롯데웰푸드,,Y,,,,,,0.43019764555413803,0.4966855508313968,Public Naver pull; history-dependent fields require BPS history input.,0.3556599822456395,0.5599999938078785
12.06,1978.0,11.0,2265.0,1.83,13032.79,23850.0,12324.0,"기업개요 동사는 1984년 탄소섬유 및 합성수지 제조를 목적으로 설립되었고, 1995년 유가증권시장에 상장된 복합소재 기업임. 국내 최초로 탄소섬유 프리프레그를 상용화하였으며, LNG 보냉재, 스포츠레저용품, 항공부품 등 다양한 첨단 복합소재를 생산하고 있음. GTT의 멤브레인 타입 보냉재 생산 인증을 받아 조선사에 납품하며 방산, 우주 등 사업영역을 넓혀 혁신복합소재산업의 선두주자로 도약하고 있음.",금융·보험;화학·소재;조선·해양,0.1738,https://finance.naver.com/item/main.naver?code=017960,NAVER_PUBLIC,OK,2026-09-01,017960,한국카본,,Y,,,,,,0.8463268417583648,1.9320498527176453,Public Naver pull; history-dependent fields require BPS history input.,0.7626916416208654,1.829999562641614
12.1,1411.0,,,0.68,25102.94,17070.0,12554.0,"기업개요 동사는 2018년 한일홀딩스㈜에서 인적분할하여 설립된 시멘트 제조 전문기업으로, 종속회사로 건설업을 영위하는 한일E&C㈜를 보유함. 당기 중 한일현대시멘트㈜를 흡수합병하여 사업 역량을 강화함. 시멘트, 레미탈, 레미콘 제조 및 판매를 주요 사업으로 하며, 단양·영월에 시멘트 생산공장 3곳, 평택·당진에 슬래그 시멘트 생산공장 2곳을 운영하고, 전국 18개 출하공장으로 유통망을 구축하고 있음.",건설·인프라;유통·물류,0.0405,https://finance.naver.com/item/main.naver?code=300720,NAVER_PUBLIC,OK,2026-09-01,300720,한일시멘트,,Y,,,,,0.0562,0.4950814526107301,0.7322648263510171,Public Naver pull; history-dependent fields require BPS history input.,0.4302284911647799,0.6800000318687771
-19576.0,,-1.0,-10975.0,1.02,15823.53,16140.0,13200.0,"기업개요 동사는 2019년 SK이노베이션에서 분할하여 설립된 LiBS(리튬이온 배터리 분리막) 전문 제조기업으로, 2021년 유가증권시장에 상장하였음. 종속회사로 비상장 2개사를 보유하고 있음. 2004년 국내 최초이자 세계 세 번째로 LiBS 생산기술을 독자 개발하였으며, 2007년 세계 최초 축차 연신 공정 완성, 세계 최초 5㎛ 박막 제품 개발 및 양면 동시 코팅 상업화 등 우위의 기술력을 보유함.",배터리;금융·보험,-0.6936,https://finance.naver.com/item/main.naver?code=361610,NAVER_PUBLIC,OK,2026-09-01,361610,SK아이이테크놀로지,,Y,,,,,,1.6020445501098681,5.831821344541957,Public Naver pull; history-dependent fields require BPS history input.,0.8379925339036233,1.0199999620817857
6.12,7792.0,6.0,8124.0,0.48,99375.0,47700.0,12306.0,"기업개요 동사는 1964년 설립되어 1976년 유가증권시장에 상장한 롯데그룹 계열의 스페셜티 케미칼 제조 기업임. 케미칼사업부는 ECH, 가성소다, 유록스, 암모니아 등을 생산하며 국내 최대 규모의 암모니아 저장 설비를 보유하고 있음. 그린소재사업부는 건축용 첨가제 메셀로스, 페인트 첨가제 헤셀로스, 의약용 코팅제 애니코트 등 글로벌 경쟁우위의 고부가 셀룰로스 계열 제품을 생산하고 있음.",금융·보험;화학·소재,0.0818,https://finance.naver.com/item/main.naver?code=004000,NAVER_PUBLIC,OK,2026-09-01,004000,롯데정밀화학,,Y,,,,,,0.44306918238993714,0.675622641509434,Public Naver pull; history-dependent fields require BPS history input.,0.3154716981132075,0.48
23.6,661.0,11.0,1391.0,0.94,16595.74,15600.0,10940.0,"기업개요 동사는 1924년 설립된 종합주류판매기업으로 20개의 계열사를 보유하고 있으며, 주요 종속회사로 하이트진로음료, 하이트진로산업, 블루헤런 등이 있음. 소주 부문은 '참이슬'과 '진로'로 국내 시장을 선도하고, 맥주 부문은 '테라', '켈리', '필라이트' 등 다양한 제품을 구축하고 있음. 생수 부문은 '석수'로 18년 연속 퍼스트 브랜드 대상을 수상하며, '블랙보리' 등 음료 포트폴리오를 다변화하고 있음.",,0.0838,https://finance.naver.com/item/main.naver?code=000080,NAVER_PUBLIC,OK,2026-09-01,000080,하이트진로,,Y,,,,,,1.1458362206204724,1.703449198408748,Public Naver pull; history-dependent fields require BPS history input.,0.8592566526108506,0.9400002651282798
8.12,6229.0,,,0.27,187407.41,50600.0,10603.0,"기업개요 동사는 1939년에 설립되고, 2021년 건설사업부문을 DL이앤씨㈜로 인적분할, 석유화학사업부문을 DL케미칼㈜로 물적분할해 지주회사로 전환하였음. 현재 브랜드 로열티, 배당, 임대수익 등을 주요사업으로 하며, 60개의 종속기업을 보유하고 있음. 제조(유화·소재·자동차부품), 에너지(IPP 지분투자·발전), 투자 및 기타(호텔·골프장·부동산 임대) 부문을 가지고 매출의 84.9%는 제조부문에서 발생하고 있음.",건설·인프라;화학·소재;전장부품,0.0624,https://finance.naver.com/item/main.naver?code=000210,NAVER_PUBLIC,OK,2026-09-01,000210,DL,,Y,,,,,0.0332,0.20810276391952698,0.3289090863589652,Public Naver pull; history-dependent fields require BPS history input.,0.15954545233830403,0.2699999962648222
8.94,106610.0,,,0.19,5015789.47,953000.0,10610.0,"기업개요 동사는 1961년 설립된 태광그룹 계열의 석유화학 및 섬유 전문 기업으로, 1975년 유가증권시장에 상장함. 계열회사는 당사 포함 39개사이며, 섬유·석유화학, 미디어, 금융, 인프라·레저, 화장품, 의약품 등 다양한 사업부문을 영위하고 있음. 주요 사업은 PTA, AN, 프로필렌 등을 생산하는 석유화학부문과 나일론, 모다크릴 등을 생산하는 섬유부문 및 임대사업으로 구성되어 있으며, 종속회사를 통해 방송통신사업도 영위하고 있음.",화학·소재;금융·보험;건설·인프라,0.0454,https://finance.naver.com/item/main.naver?code=003240,NAVER_PUBLIC,OK,2026-09-01,003240,태광산업,,Y,,,,,0.0213,0.1267995803659598,0.19785519426914863,Public Naver pull; history-dependent fields require BPS history input.,0.11204617007180727,0.19000000013955928
5.76,3086.0,,,0.6,29650.0,17790.0,10343.0,"기업개요 동사는 1961년 설립 후 2002년 지주회사로 전환하였으며, 2026년 기준 35개 종속회사를 보유하고 있음. 대웅제약은 나보타, 우루사, 펙수클루, 엔블로 등을 보유하고, 대웅바이오는 원료 및 완제의약품을, 한올바이오파마는 합성·바이오의약품 연구개발과 제조판매를 하고 있음. 동사는 혁신 신약 중심으로 글로벌 진출과 디지털 헬스케어 투자로 글로벌 헬스케어 기업으로 성장하고 있음.",바이오·제약,0.081,https://finance.naver.com/item/main.naver?code=003090,NAVER_PUBLIC,OK,2026-09-01,003090,대웅,,Y,,,,,0.1041,0.5921079258010118,0.8846543001686342,Public Naver pull; history-dependent fields require BPS history input.,0.4067453625632378,0.6
11.95,5758.0,14.0,4919.0,0.89,77303.37,68800.0,9496.0,"기업개요 동사는 2013년 종근당홀딩스에서 의약품사업부문을 인적분할하여 설립된 국내 대형 제약사임. 전문의약품 및 일반의약품 사업을 영위하며, 항암제와 당뇨병 치료제, 바이오시밀러 등 다양한 의약품을 보유하고 있음. 연간 매출액 대비 약 9~11%의 R&D 투자를 통해 신약, 개량신약, 바이오의약품 연구개발을 확대하고, 해외시장 개척으로 글로벌 제약기업으로 도약하고 있음.",바이오·제약,0.0636,https://finance.naver.com/item/main.naver?code=185750,NAVER_PUBLIC,OK,2026-09-01,185750,종근당,,Y,,,,,,0.984482306528163,1.2684414663940267,Public Naver pull; history-dependent fields require BPS history input.,0.8292005898319827,0.8900000090552327
15.24,6503.0,10.0,9754.0,0.64,154843.75,99100.0,9195.0,"기업개요 동사는 1950년 설립된 종합음료회사로, 탄산음료, 커피 등 음료 제품과 소주, 맥주 등 주류 제품을 제조·판매하고 있음. 음료 부문에서는 탄산음료가, 주류 부문에서는 소주가 가장 큰 매출 비중을 차지하며, 주요 종속회사 PCPPI는 필리핀에서 탄산음료 및 에너지 음료를 제조·판매함. 음료 제품은 대형할인매장, 편의점, 소매점, 대리점을 통해 판매되며, 주류 제품은 도매상, 음식점, 할인매장 등 다양한 채널에서 유통되고 있음.",전력·에너지;유통·물류,0.063,https://finance.naver.com/item/main.naver?code=005300,NAVER_PUBLIC,OK,2026-09-01,005300,롯데칠성,,Y,,,,,,0.7611543895055499,1.0156044399596367,Public Naver pull; history-dependent fields require BPS history input.,0.6193340060544904,0.64
75.74,507.0,42.0,916.0,1.57,24458.6,38400.0,9037.0,"기업개요 동사는 1973년 설립, 2002년 유가증권시장에 상장된 대한민국의 대표적인 홈 인테리어 기업임. 리하우스 사업본부는 부엌, 욕실, 창호, 바닥재 등의 리모델링을, 홈퍼니싱 사업본부는 붙박이장, 소파, 식탁 등 다양한 가구를 온·오프라인으로 제공함. 특판사업본부는 공동주택 신축 및 리모델링 시장에 주방·수납 가구를 공급하고, 통합 앱 한샘몰로 고객경험을 연결함.",금융·보험,0.0375,https://finance.naver.com/item/main.naver?code=009240,NAVER_PUBLIC,OK,2026-09-01,009240,한샘,,Y,,,,,,1.7776978240782384,2.407333207951396,Public Naver pull; history-dependent fields require BPS history input.,1.2572264970194533,1.569999918229171
142.74,379.0,,,0.42,128809.52,54100.0,9358.0,"기업개요 동사는 2017년 에스케이디스커버리에서 분할 설립해 2018년 유가증권시장에 상장함. Green Chemicals Biz.와 Life Science Biz.를 운영하며, 국내 3개, 해외 2개 공장과 미국·독일·일본 현지법인 운영 중임. 고기능성 Copolyester 수지와 세포배양 독감백신 등을 생산하며, 그린소재 순환경제와 글로벌 백신 확대를 추진하고 있음.",금융·보험;화학·소재,0.068,https://finance.naver.com/item/main.naver?code=285130,NAVER_PUBLIC,OK,2026-09-01,285130,SK케미칼,,Y,,,,,0.0029,0.38421073225022495,0.7701294127949551,Public Naver pull; history-dependent fields require BPS history input.,0.27327172712079045,0.42000001242144214
12.64,808.0,11.0,929.0,0.51,20019.61,10210.0,9457.0,"기업개요 동사는 1972년 설립된 외국인전용 카지노 운영기업으로, 2024년 KOSPI로 이전상장함. 연결기준 서울, 인천, 부산, 제주에 4개의 외국인전용 카지노를 운영하고 있으며, 호텔부문으로 해운대 5성급 '파라다이스호텔 부산'과 미국 올랜도 소재 'Embassy Suites'를 보유하고 있음. 복합리조트 부문에는 인천 영종도 '파라다이스시티' 리조트가 있으며, 카지노, 호텔, 엔터테인먼트 시설 포함하고 있음.",화학·소재,0.0464,https://finance.naver.com/item/main.naver?code=034230,NAVER_PUBLIC,OK,2026-09-01,034230,파라다이스,,Y,,,,,,0.6245875918661752,0.8521644527540747,Public Naver pull; history-dependent fields require BPS history input.,0.46254647318304404,0.5099999450538747
2.48,30546.0,3.0,28123.0,0.36,210277.78,75700.0,8765.0,"기업개요 동사는 1985년 집단에너지사업법에 의거해 설립된 집단에너지 전문 공기업으로, 2010년 유가증권시장에 상장하였음. 비상장 계열사로 한국지역난방기술, 노을그린에너지, 신안그린에너지 등 8개사를 보유하고 있음. 동사는 집단에너지사업, 전기사업, 신·재생에너지사업 등을 영위하며, 총 19개 사업장에서 약 192만호 공동주택과 2,991개소 건물에 냉·난방을 공급하고 있음.",전력·에너지;금융·보험,0.1337,https://finance.naver.com/item/main.naver?code=071320,NAVER_PUBLIC,OK,2026-09-01,071320,지역난방공사,,Y,,,,,,0.1329669734957255,0.35904887335219154,Public Naver pull; history-dependent fields require BPS history input.,0.11080581124643793,0.35999999619550865
21.33,8283.0,10.0,18209.0,0.88,200795.45,176700.0,7916.0,"기업개요 동사는 2018년 설립 및 유가증권시장 상장되어 17개의 연결대상 종속회사를 보유하고 있음. 산업자재 부문에서 타이어보강재, 안전벨트용 원사, 에어백용 원사 및 직물, 아라미드·탄소섬유 등을 생산하며, 섬유 부문에서 스판덱스와 폴리에스터 원사를, 기타 부문에서 나일론필름을 제조 및 판매함. 글로벌 타이어 및 자동차 부품업체를 주요 고객으로 두고, 베트남·중국·유럽 등에 생산거점을 확보하여 안정적인 글로벌 공급망을 구축하고 있음.",금융·보험;전장부품;자동차,0.0907,https://finance.naver.com/item/main.naver?code=298050,NAVER_PUBLIC,OK,2026-09-01,298050,HS효성첨단소재,,Y,,,,,,0.9660577468264345,2.1733560197703685,Public Naver pull; history-dependent fields require BPS history input.,0.7430447253660378,0.88000001992077
83.54,966.0,6.0,12816.0,0.61,132295.08,80700.0,7224.0,"기업개요 동사는 2023년 OCI 홀딩스㈜로부터 단순인적분할하여 설립되었으며, 동년 5월 유가증권시장에 재상장되었음. OCI 홀딩스㈜의 대표이사를 동일인으로 하는 오씨아이 기업집단에 속해 있으며, 국내 2개, 해외 4개의 종속회사를 보유하고 있음. 베이직케미컬 부문에서는 반도체용 폴리실리콘, 과산화수소, TDI 등을, 카본케미컬 부문에서는 카본블랙, 핏치, BTX 등을 생산하고 있음.",금융·보험;반도체,0.0969,https://finance.naver.com/item/main.naver?code=456040,NAVER_PUBLIC,OK,2026-09-01,456040,OCI,,Y,,,,,,0.44370508714307444,0.7959479672259921,Public Naver pull; history-dependent fields require BPS history input.,0.396084268591092,0.6100000090706321
-6006.0,,,,0.31,19967.74,6190.0,7474.0,"기업개요 동사는 2010년 주식회사 에스디의 바이오센서 사업부문을 인적 분할하여 설립된 체외진단 전문기업임. IVD 분야에서 면역진단, 분자진단, POCT, 임상화학, 자가진단 등 종합 진단 포트폴리오를 보유한 글로벌 진단 기업임. WHO PQ, CE-IVD, FDA 등의 글로벌 인증을 기반으로 국제 공공조달 시장에서 경쟁력을 유지하며, 장비 설치 후 시약·소모품 반복 사용 모델로 중장기 성장성을 강화하고 있음.",바이오·제약;화학·소재,0.0633,https://finance.naver.com/item/main.naver?code=137310,NAVER_PUBLIC,OK,2026-09-01,137310,에스디바이오센서,,Y,,,,,,0.4670533570649457,1.669693215156047,Public Naver pull; history-dependent fields require BPS history input.,0.2964782193678403,0.31000003004846816
7.24,5576.0,,,0.19,212368.42,40350.0,7428.0,"기업개요 동사는 1949년 합명회사 영풍기업사 설립을 시작으로 1976년 유가증권시장에 상장했으며, 국내외 다수 계열회사를 보유한 종합 비철금속 제련회사임. 지배회사는 아연괴, 황산 등 비철금속 제련사업을 영위하고, 종속회사는 PCB·FPCB 제조업과 반도체 패키징업을 하고 있음. 전자부품 부문은 스마트폰용 HDI, 메모리 모듈을 글로벌 Top 기업에 공급하며, Package Substrate 부문은 고부가가치 제품군으로 다변화하고 있음.",금융·보험;반도체;스마트폰,-0.0089,https://finance.naver.com/item/main.naver?code=000670,NAVER_PUBLIC,OK,2026-09-01,000670,영풍,,Y,,,,,0.0263,0.18178597363958351,0.2891559865633506,Public Naver pull; history-dependent fields require BPS history input.,0.13111648144295654,0.1900000009417596
7.6,17499.0,,,1.3,102307.69,133000.0,6650.0,"기업개요 동사는 2017년 미원홀딩스로부터 인적분할하여 설립된 에너지경화수지 전문 기업으로, 동년 유가증권시장에 상장됨. 미국, 독일, 스페인, 오스트리아, 중국, 인도 등에 현지 생산·판매 법인 및 R&D/TSD 연구소를 운영하고 있음. 주요 사업은 에너지경화(UV/EB curing)용 아크릴계 모노머, 올리고머, 광개시제 등을 생산하여 코팅, 잉크, 접착제, 전자재료 분야에 공급하고 있음.",전력·에너지;금융·보험,0.1332,https://finance.naver.com/item/main.naver?code=268280,NAVER_PUBLIC,OK,2026-09-01,268280,미원에스씨,,Y,,,,,0.171,1.3164210823252875,1.8004511684312294,Public Naver pull; history-dependent fields require BPS history input.,0.9403007730894911,1.300000029323309
10.41,1577.0,9.0,1857.0,0.67,24507.46,16420.0,6712.0,"기업개요 동사는 2002년 남해화학에서 기업분할하여 정밀화학 및 기초화학 제품의 생산·판매를 목적으로 설립되었으며, 동년 유가증권시장에 상장함. 현재 연결대상 종속회사 4개사를 보유하고 있으며, 정밀화학, 전자소재, 투자업 3개 보고부문을 운영하고 있음. 주요 제품으로는 DNT, MNB 등 NT계열 제품과 희질산, 농질산, 초안 등 NA계열 제품을 생산하며, 전자소재, 요소수 및 탄소배출권 판매 사업도 영위하고 있음.",화학·소재;금융·보험,0.0758,https://finance.naver.com/item/main.naver?code=069260,NAVER_PUBLIC,OK,2026-09-01,069260,TKG휴켐스,,Y,,,,,,0.7169245609296109,0.9017662377088446,Public Naver pull; history-dependent fields require BPS history input.,0.6075701031441039,0.670000073447024
-8325.0,,,,0.61,30721.31,18740.0,6493.0,"기업개요 동사는 1956년 조미료 및 식품첨가물 제조업을 영위할 목적으로 설립되고, 1970년 유가증권시장에 상장됨. 주요 종속회사로는 PT DAESANG INGREDIENTS INDONESIA, DAESANG VIETNAM, 대상푸드플러스 등이 있음. 식품사업은 '청정원'과 '종가' 브랜드 중심으로 장류, 조미료류 생산·판매, 소재사업은 전분당, MSG와 아미노산을 생산하는 바이오 부문으로 구성돼 있음.",금융·보험;화학·소재;바이오·제약,0.0879,https://finance.naver.com/item/main.naver?code=001680,NAVER_PUBLIC,OK,2026-09-01,001680,대상,,Y,,,,,,0.6266008838815792,0.7489914980839033,Public Naver pull; history-dependent fields require BPS history input.,0.5201601103598772,0.6100000292956257
10.61,2163.0,,,0.74,31013.51,22950.0,6653.0,"기업개요 동사는 1980년 설립된 첨단소재 전문기업으로, 동원산업이 최대주주이며, 베트남 소재 Tan Tien Packaging 등 4개의 종속회사를 보유하고 있음. 연포장재, 알루미늄박, 성형용기 등 포장재와 이차전지용 알루미늄 양극박 및 배터리용 원형캔을 생산하며, 세계 전역으로 수출하고 있음. 2021년 엠케이씨 합병으로 이차전지 부품 사업에 진출하고, 이차전지 솔루션 프로바이더로 도약하고 있음.",화학·소재;배터리,0.0748,https://finance.naver.com/item/main.naver?code=014820,NAVER_PUBLIC,OK,2026-09-01,014820,동원시스템즈,,Y,,,,,0.0697,0.948941283975919,1.6360611875276292,Public Naver pull; history-dependent fields require BPS history input.,0.5791024621205404,0.7400000838344322
12.41,11119.0,,,1.44,95833.33,138000.0,6210.0,"기업개요 동사는 1959년 황산 및 분말유황을 주축으로 설립, 1989년 유가증권시장 상장된 기초화학회사로, 현재 첨단화학제품을 생산하는 중견기업으로 성장함. 종속회사 계동청운정세화공사를 통해 중국에서 계면활성제, 페인트 첨가제, 광중합개시제를 판매하고 있음. 생활화학사업부는 계면활성제와 컨디셔닝 폴리머를, 전자재료사업군은 OLED, TFT-LCD, 반도체 패키징용 프로세스 케미칼과 포토레지스트 원재료를 공급하고 있음.",금융·보험;화학·소재;디스플레이,0.1118,https://finance.naver.com/item/main.naver?code=002840,NAVER_PUBLIC,OK,2026-09-01,002840,미원상사,,Y,,,,,0.116,1.6376348395699074,2.0086957220415904,Public Naver pull; history-dependent fields require BPS history input.,1.1728696060128558,1.4400000500869583
8.7,11337.0,7.0,13565.0,0.32,308125.0,98600.0,6409.0,"기업개요 동사는 1970년 설립된 석유화학 전문 기업으로, 1999년 유가증권시장에 상장되었으며, 코리아에어텍과 한주를 보유하고 있음. 온산공장에서는 납사를 원료로 에틸렌, 프로필렌을 생산하며, 울산공장에서는 HDPE, PP 등 폴리머 제품을 제조·판매하고, 종속회사를 통해 산업용 가스 사업을 하고 있음. 동사는 NCC 설비 증설로 에틸렌 생산능력을 연간 90만 톤으로 확대하고, 고부가 특화 제품 중심의 포트폴리오를 구축하고 있음.",화학·소재;금융·보험;전력·에너지,0.044,https://finance.naver.com/item/main.naver?code=006650,NAVER_PUBLIC,OK,2026-09-01,006650,대한유화,,Y,,,,,,0.33408519269776876,0.5193995943204868,Public Naver pull; history-dependent fields require BPS history input.,0.23529411764705882,0.32
-28326.0,,,,0.2,511500.0,102300.0,4236.0,"기업개요 동사는 1960년 부산철관공업으로 설립되어 강관 제조 및 판매사업을 영위해오다, 2018년 인적분할로 순수지주회사로 전환하였음. 세아제강, 세아씨엠, 세아스틸인터내셔날을 자회사로 두고 해외계열사 포함 총 19개 종속회사를 보유하고 있음. 국내외 계열회사는 철강제품 제조 및 판매사업을 영위하며, 강관부문은 배관용·유정용·구조용 강관을, 판재부문은 컬러강판·아연도금강판·산세강판을 생산 판매하고 있음.",,0.0212,https://finance.naver.com/item/main.naver?code=003030,NAVER_PUBLIC,OK,2026-09-01,003030,세아제강지주,,Y,,,,,,0.26584555229716517,0.41055718475073316,Public Naver pull; history-dependent fields require BPS history input.,0.19472140762463344,0.2
-505.0,,,,1.86,6118.28,11380.0,4370.0,"기업개요 동사는 1968년 설립되어 1987년 유가증권시장에 상장한 기업으로, 연결기준 계열회사로 코스모신소재(주)와 코스모촉매(주)를 보유하고 있음. 동사는 이차전지 양극소재 주요 원료인 황산코발트와 황산니켈을 제련 및 리사이클을 통해 생산하며, 이산화티타늄을 제조·판매하는 국내 유일의 회사임. 전지소재, 이산화티타늄, 신소재, 촉매 등 4개 사업부문을 영위하고 있음.",금융·보험;화학·소재;배터리,-0.2398,https://finance.naver.com/item/main.naver?code=005420,NAVER_PUBLIC,OK,2026-09-01,005420,코스모화학,,Y,,,,,,2.3683126630360167,5.596344070555777,Public Naver pull; history-dependent fields require BPS history input.,1.451388298672176,1.8599998692442974
15.95,13450.0,,,0.29,739655.17,214500.0,4416.0,"기업개요 동사는 1957년 시멘트 제조·판매 목적으로 설립되었으며, 2013년 인적분할을 통해 지주회사로 전환하여 아세아시멘트(주)와 아세아제지(주)를 자회사로 두고 있음. 종속회사들은 시멘트, 제지, 창업투자, 재생재료가공, 영농, 부동산임대 및 공원관리운영 등의 사업을 영위하고 있음. 동사는 자회사 책임경영체제 확립과 경영효율성 제고를 통해 수익성 향상을 도모하며, 그룹 차원의 전략 개발로 자회사간 시너지효과를 극대화하고 있음.",,0.0406,https://finance.naver.com/item/main.naver?code=002030,NAVER_PUBLIC,OK,2026-09-01,002030,아세아,,Y,,,,,0.0182,0.1842750588764221,0.3623310035134345,Public Naver pull; history-dependent fields require BPS history input.,0.13790209835212805,0.29000000094638695
80.69,202.0,,,1.38,11811.59,16300.0,4042.0,"기업개요 동사는 1973년 설립된 필름 포장재 및 전자소재 전문 기업으로 1988년 상장했으며 베트남 법인을 운영하고 있음. 포장사업부문에서는 OPP, CPP, 식품포장재 등을 생산하고 전자소재사업부문에서는 광학필름, 보호필름, 전기차용 배터리 알루미늄 파우치를 제조함. 동사는 친환경 포장 솔루션과 단일소재 필름 개발에 집중하며, 평택 신공장 증설로 배터리 파우치 생산역량을 확보하고 글로벌 시장 확대를 추진하고 있음.",화학·소재;배터리,-0.0807,https://finance.naver.com/item/main.naver?code=008730,NAVER_PUBLIC,OK,2026-09-01,008730,율촌화학,,Y,,,,,0.0171,1.9726387387303488,2.9200133089617912,Public Naver pull; history-dependent fields require BPS history input.,1.1412519398319785,1.3800004910431194
